Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri May 19 2023,SPX230519C02950000,0,0,1407.7,1423.5,0,0.3627,0.897,0.0001,0,2950.00,SPX230519P02950000,0,0,86.6,89.6,0,0.3338,-0.1065,0.0001,0
Fri May 19 2023,SPX230519C03000000,0,0,1364.5,1380.2,0,0.3575,0.8903,0.0001,0,3000.00,SPX230519P03000000,78.6,0,92.1,95.1,0,0.329,-0.1133,0.0001,1
Fri May 19 2023,SPX230519C03050000,0,0,1321.7,1337.2,0,0.3526,0.8832,0.0001,0,3050.00,SPX230519P03050000,0,0,97.8,100.9,0,0.3244,-0.1204,0.0001,0
Fri May 19 2023,SPX230519C03075000,0,0,1300.5,1315.8,0,0.3501,0.8795,0.0001,0,3075.00,SPX230519P03075000,0,0,100.8,103.9,0,0.322,-0.1241,0.0001,0
Fri May 19 2023,SPX230519C03100000,0,0,1279.3,1294.5,0,0.3477,0.8757,0.0001,0,3100.00,SPX230519P03100000,0,0,103.9,107,0,0.3198,-0.1278,0.0001,0
Fri May 19 2023,SPX230519C03125000,0,0,1258.2,1273.3,0,0.3453,0.8718,0.0001,0,3125.00,SPX230519P03125000,0,0,107.1,110.2,0,0.3175,-0.1317,0.0001,0
Fri May 19 2023,SPX230519C03150000,0,0,1237.2,1252.2,0,0.343,0.8678,0.0001,0,3150.00,SPX230519P03150000,0,0,110.3,113.5,0,0.3153,-0.1357,0.0001,0
Fri May 19 2023,SPX230519C03175000,0,0,1216.3,1231.2,0,0.3406,0.8637,0.0002,0,3175.00,SPX230519P03175000,0,0,113.7,116.9,0,0.3129,-0.1398,0.0002,0
Fri May 19 2023,SPX230519C03200000,0,0,1195.5,1210.3,0,0.3382,0.8596,0.0002,0,3200.00,SPX230519P03200000,0,0,117.2,120.4,0,0.3108,-0.144,0.0002,0
Fri May 19 2023,SPX230519C03225000,0,0,1174.8,1189.5,0,0.3359,0.8552,0.0002,0,3225.00,SPX230519P03225000,0,0,120.7,124,0,0.3087,-0.1483,0.0002,0
Fri May 19 2023,SPX230519C03250000,0,0,1154.2,1168.8,0,0.3335,0.8508,0.0002,0,3250.00,SPX230519P03250000,0,0,124.4,127.7,0,0.3065,-0.1527,0.0002,0
Fri May 19 2023,SPX230519C03275000,0,0,1133.9,1148.5,0,0.3312,0.8463,0.0002,0,3275.00,SPX230519P03275000,0,0,128.2,131.5,0,0.3044,-0.1572,0.0002,0
Fri May 19 2023,SPX230519C03300000,0,0,1113.6,1128,0,0.329,0.8417,0.0002,0,3300.00,SPX230519P03300000,0,0,132.1,135.5,0,0.3023,-0.1618,0.0002,0
Fri May 19 2023,SPX230519C03325000,0,0,1093.4,1107.3,0,0.3267,0.837,0.0002,0,3325.00,SPX230519P03325000,0,0,136.1,139.5,0,0.3002,-0.1665,0.0002,0
Fri May 19 2023,SPX230519C03350000,0,0,1073.2,1087.1,0,0.3245,0.8322,0.0002,0,3350.00,SPX230519P03350000,0,0,140.2,143.6,0,0.298,-0.1714,0.0002,0
Fri May 19 2023,SPX230519C03375000,0,0,1053.2,1066.9,0,0.3223,0.8272,0.0002,0,3375.00,SPX230519P03375000,0,0,144.4,147.9,0,0.2959,-0.1763,0.0002,0
Fri May 19 2023,SPX230519C03400000,0,0,1033.3,1046.9,0,0.32,0.8221,0.0002,0,3400.00,SPX230519P03400000,0,0,148.8,152.2,0,0.2939,-0.1814,0.0002,0
Fri May 19 2023,SPX230519C03425000,0,0,1013.5,1026.9,0,0.3178,0.817,0.0002,0,3425.00,SPX230519P03425000,0,0,153.2,156.7,0,0.2918,-0.1866,0.0002,0
Fri May 19 2023,SPX230519C03450000,0,0,993.8,1007.1,0,0.3156,0.8117,0.0002,0,3450.00,SPX230519P03450000,0,0,157.8,161.3,0,0.2898,-0.1919,0.0002,0
Fri May 19 2023,SPX230519C03475000,0,0,974.2,987.5,0,0.3135,0.8062,0.0002,0,3475.00,SPX230519P03475000,0,0,162.4,166,0,0.2877,-0.1973,0.0002,0
Fri May 19 2023,SPX230519C03500000,0,0,954.8,967.9,0,0.3114,0.8007,0.0002,0,3500.00,SPX230519P03500000,0,0,167.3,170.9,0,0.2857,-0.2028,0.0002,0
Fri May 19 2023,SPX230519C03525000,0,0,935.5,948.5,0,0.3092,0.7951,0.0002,0,3525.00,SPX230519P03525000,0,0,172.2,175.8,0,0.2837,-0.2085,0.0002,0
Fri May 19 2023,SPX230519C03550000,0,0,916.3,929.2,0,0.3071,0.7893,0.0002,0,3550.00,SPX230519P03550000,0,0,177.2,180.9,0,0.2816,-0.2142,0.0002,0
Fri May 19 2023,SPX230519C03575000,0,0,897.3,910,0,0.305,0.7834,0.0002,0,3575.00,SPX230519P03575000,0,0,182.4,186.1,0,0.2796,-0.2201,0.0002,0
Fri May 19 2023,SPX230519C03600000,0,0,878.3,891,0,0.3029,0.7774,0.0002,0,3600.00,SPX230519P03600000,0,0,187.6,192.4,0,0.2776,-0.2262,0.0002,0
Fri May 19 2023,SPX230519C03625000,0,0,859.5,872.1,0,0.3007,0.7712,0.0002,0,3625.00,SPX230519P03625000,0,0,193,197.9,0,0.2756,-0.2323,0.0002,0
Fri May 19 2023,SPX230519C03650000,0,0,841.2,853.3,0,0.2986,0.765,0.0002,0,3650.00,SPX230519P03650000,0,0,198.6,203.5,0,0.2737,-0.2386,0.0002,0
Fri May 19 2023,SPX230519C03675000,0,0,822.6,834.7,0,0.2965,0.7586,0.0003,0,3675.00,SPX230519P03675000,0,0,204.3,209.2,0,0.2716,-0.245,0.0003,0
Fri May 19 2023,SPX230519C03700000,0,0,804.2,816.5,0,0.2945,0.752,0.0003,0,3700.00,SPX230519P03700000,0,0,210.1,215.1,0,0.2696,-0.2515,0.0003,0
Fri May 19 2023,SPX230519C03725000,0,0,789.2,796.5,0,0.2924,0.7454,0.0003,0,3725.00,SPX230519P03725000,0,0,216.1,221.1,0,0.2675,-0.2581,0.0003,0
Fri May 19 2023,SPX230519C03750000,0,0,771,778.3,0,0.2901,0.7386,0.0003,0,3750.00,SPX230519P03750000,0,0,222.2,227.4,0,0.2656,-0.2649,0.0003,160
Fri May 19 2023,SPX230519C03775000,0,0,752.7,760.1,0,0.2882,0.7317,0.0003,0,3775.00,SPX230519P03775000,194.27,0,228.3,233.5,0,0.2635,-0.2718,0.0003,1
Fri May 19 2023,SPX230519C03800000,0,0,735.1,742.3,0,0.2861,0.7247,0.0003,0,3800.00,SPX230519P03800000,180,0,234.7,239.9,0,0.2615,-0.2788,0.0003,5
Fri May 19 2023,SPX230519C03825000,0,0,717.1,724.4,0,0.2839,0.7175,0.0003,0,3825.00,SPX230519P03825000,0,0,241.4,246.7,0,0.2595,-0.286,0.0003,0
Fri May 19 2023,SPX230519C03850000,0,0,699.8,707,0,0.2818,0.7102,0.0003,0,3850.00,SPX230519P03850000,210.92,0,248.1,253.4,0,0.2574,-0.2933,0.0003,1
Fri May 19 2023,SPX230519C03875000,0,0,682.1,689.3,0,0.2798,0.7028,0.0003,0,3875.00,SPX230519P03875000,0,0,254.8,260.1,0,0.2554,-0.3007,0.0003,0
Fri May 19 2023,SPX230519C03900000,0,0,665.1,672.1,0,0.2777,0.6952,0.0003,0,3900.00,SPX230519P03900000,0,0,261.9,267.3,0,0.2534,-0.3083,0.0003,0
Fri May 19 2023,SPX230519C03925000,0,0,648,654.9,0,0.2757,0.6876,0.0003,0,3925.00,SPX230519P03925000,0,0,268.9,274.3,0,0.2513,-0.316,0.0003,0
Fri May 19 2023,SPX230519C03950000,0,0,631,637.9,0,0.2736,0.6797,0.0003,0,3950.00,SPX230519P03950000,0,0,276.2,281.6,0,0.2493,-0.3238,0.0003,0
Fri May 19 2023,SPX230519C03975000,0,0,613.9,620.9,0,0.2715,0.6718,0.0003,0,3975.00,SPX230519P03975000,0,0,283.8,289.3,0,0.2472,-0.3318,0.0003,302
Fri May 19 2023,SPX230519C04000000,0,0,597.5,604.3,0,0.2694,0.6637,0.0003,0,4000.00,SPX230519P04000000,0,0,291.2,296.8,0,0.2451,-0.3399,0.0003,178
Fri May 19 2023,SPX230519C04025000,0,0,580.7,587.6,0,0.2674,0.6554,0.0003,0,4025.00,SPX230519P04025000,0,0,299.1,304.7,0,0.243,-0.3481,0.0003,0
Fri May 19 2023,SPX230519C04050000,0,0,564.4,571.2,0,0.2653,0.6471,0.0003,0,4050.00,SPX230519P04050000,0,0,306.9,312.5,0,0.2409,-0.3565,0.0003,0
Fri May 19 2023,SPX230519C04075000,0,0,548.3,555,0,0.2633,0.6386,0.0003,0,4075.00,SPX230519P04075000,0,0,315.1,320.8,0,0.2388,-0.365,0.0003,0
Fri May 19 2023,SPX230519C04100000,0,0,532.4,539,0,0.2612,0.6299,0.0004,0,4100.00,SPX230519P04100000,302.2,26.95,323.2,328.9,1,0.2367,-0.3736,0.0004,0
Fri May 19 2023,SPX230519C04125000,0,0,516.4,523,0,0.2591,0.6211,0.0004,0,4125.00,SPX230519P04125000,0,0,331.6,337.3,0,0.2345,-0.3824,0.0004,0
Fri May 19 2023,SPX230519C04150000,0,0,500.6,507.2,0,0.2571,0.6122,0.0004,0,4150.00,SPX230519P04150000,0,0,340.1,345.9,0,0.2324,-0.3913,0.0004,0
Fri May 19 2023,SPX230519C04175000,0,0,485,491.6,0,0.2549,0.6031,0.0004,0,4175.00,SPX230519P04175000,0,0,348.8,354.7,0,0.2302,-0.4004,0.0004,0
Fri May 19 2023,SPX230519C04200000,0,0,469.9,476.3,0,0.2528,0.5939,0.0004,0,4200.00,SPX230519P04200000,0,0,357.6,363.6,0,0.228,-0.4096,0.0004,0
Fri May 19 2023,SPX230519C04225000,0,0,454.4,460.9,0,0.2507,0.5846,0.0004,0,4225.00,SPX230519P04225000,0,0,366.7,372.7,0,0.2258,-0.419,0.0004,0
Fri May 19 2023,SPX230519C04250000,0,0,439.4,445.8,0,0.2485,0.5751,0.0004,0,4250.00,SPX230519P04250000,0,0,375.9,382,0,0.2235,-0.4285,0.0004,0
Fri May 19 2023,SPX230519C04275000,0,0,424.5,430.9,0,0.2463,0.5654,0.0004,0,4275.00,SPX230519P04275000,0,0,385.3,391.4,0,0.2213,-0.4381,0.0004,0
Fri May 19 2023,SPX230519C04300000,0,0,410.1,416.3,0,0.2442,0.5556,0.0004,0,4300.00,SPX230519P04300000,0,0,394.8,401.1,0,0.219,-0.4479,0.0004,0
Fri May 19 2023,SPX230519C04325000,0,0,395.3,401.6,0,0.242,0.5457,0.0004,0,4325.00,SPX230519P04325000,0,0,404.6,410.9,0,0.2166,-0.4578,0.0004,0
Fri May 19 2023,SPX230519C04350000,0,0,381,387.2,0,0.2397,0.5356,0.0004,0,4350.00,SPX230519P04350000,0,0,414.6,420.8,0,0.2144,-0.4679,0.0004,0
Fri May 19 2023,SPX230519C04375000,0,0,366.8,373,0,0.2376,0.5254,0.0004,0,4375.00,SPX230519P04375000,0,0,424.7,431,0,0.2119,-0.4782,0.0004,0
Fri May 19 2023,SPX230519C04400000,0,0,352.8,359,0,0.2354,0.515,0.0004,0,4400.00,SPX230519P04400000,379.68,0,434.8,441.4,0,0.2096,-0.4886,0.0004,4
Fri May 19 2023,SPX230519C04425000,0,0,339,345.2,0,0.2331,0.5044,0.0004,0,4425.00,SPX230519P04425000,0,0,445.3,451.9,0,0.207,-0.4991,0.0004,0
Fri May 19 2023,SPX230519C04450000,394.35,0,325.4,331.6,0,0.2308,0.4937,0.0004,2,4450.00,SPX230519P04450000,0,0,456,462.6,0,0.2045,-0.5098,0.0004,0
Fri May 19 2023,SPX230519C04475000,0,0,312,318.2,0,0.2286,0.4829,0.0004,0,4475.00,SPX230519P04475000,0,0,466.8,473.5,0,0.2021,-0.5206,0.0004,0
Fri May 19 2023,SPX230519C04500000,0,0,298.8,304.9,0,0.2263,0.4719,0.0004,0,4500.00,SPX230519P04500000,450.34,39.34,478,484.7,4,0.1995,-0.5316,0.0004,1
Fri May 19 2023,SPX230519C04525000,0,0,285.8,291.9,0,0.2238,0.4608,0.0004,0,4525.00,SPX230519P04525000,0,0,489.1,496,0,0.1969,-0.5428,0.0004,0
Fri May 19 2023,SPX230519C04550000,347.9,0,273,279.1,0,0.2216,0.4495,0.0004,1,4550.00,SPX230519P04550000,471.7,40.65,500.7,507.5,2,0.1941,-0.554,0.0004,0
Fri May 19 2023,SPX230519C04575000,0,0,260.4,266.5,0,0.2192,0.4381,0.0004,0,4575.00,SPX230519P04575000,0,0,512.4,519.4,0,0.1914,-0.5654,0.0004,0
Fri May 19 2023,SPX230519C04600000,0,0,248.2,254.2,0,0.2169,0.4266,0.0004,0,4600.00,SPX230519P04600000,0,0,524.4,531.4,0,0.1888,-0.577,0.0004,0
Fri May 19 2023,SPX230519C04625000,306.43,0,236.1,242.2,0,0.2145,0.4149,0.0004,1,4625.00,SPX230519P04625000,0,0,536.6,543.6,0,0.186,-0.5886,0.0004,0
Fri May 19 2023,SPX230519C04650000,0,0,224.3,230.4,0,0.2122,0.4032,0.0004,0,4650.00,SPX230519P04650000,0,0,548.9,556.2,0,0.1831,-0.6004,0.0004,0
Fri May 19 2023,SPX230519C04675000,0,0,212.9,218.9,0,0.2098,0.3913,0.0004,0,4675.00,SPX230519P04675000,0,0,561.9,569.1,0,0.1803,-0.6122,0.0004,0
Fri May 19 2023,SPX230519C04700000,0,0,201.7,207.8,0,0.2075,0.3794,0.0004,0,4700.00,SPX230519P04700000,543.14,46.29,575,582.3,4,0.1774,-0.6241,0.0004,1
Fri May 19 2023,SPX230519C04725000,254.93,0,190.9,196.9,0,0.2052,0.3674,0.0004,1,4725.00,SPX230519P04725000,0,0,588.3,595.8,0,0.1746,-0.6361,0.0004,0
Fri May 19 2023,SPX230519C04750000,0,0,180.4,186.4,0,0.203,0.3554,0.0004,0,4750.00,SPX230519P04750000,568.8,47.85,602.1,609.8,2,0.1717,-0.6481,0.0004,0
Fri May 19 2023,SPX230519C04775000,0,0,170.3,176.3,0,0.2007,0.3435,0.0004,0,4775.00,SPX230519P04775000,0,0,616.2,623.9,0,0.1686,-0.6601,0.0004,0
Fri May 19 2023,SPX230519C04800000,0,0,160.5,166.4,0,0.1985,0.3315,0.0004,0,4800.00,SPX230519P04800000,0,0,630.7,638.5,0,0.1658,-0.672,0.0004,0
Fri May 19 2023,SPX230519C04825000,208.19,0,151.1,157,0,0.1964,0.3196,0.0004,1,4825.00,SPX230519P04825000,0,0,645.5,653.3,0,0.1628,-0.6839,0.0004,0
Fri May 19 2023,SPX230519C04850000,197.37,0,142.5,147.9,0,0.1942,0.3078,0.0004,9,4850.00,SPX230519P04850000,0,0,659.8,672.2,0,0.1596,-0.6957,0.0004,0
Fri May 19 2023,SPX230519C04875000,186.41,0,133.5,139.2,0,0.1921,0.2961,0.0004,27,4875.00,SPX230519P04875000,0,0,675.3,687.9,0,0.1564,-0.7074,0.0004,0
Fri May 19 2023,SPX230519C04900000,167.2,0,125.2,130.9,0,0.1902,0.2846,0.0004,5,4900.00,SPX230519P04900000,0,0,691.2,703.9,0,0.1532,-0.719,0.0004,0
Fri May 19 2023,SPX230519C04925000,166.82,0,117.3,122.9,0,0.1882,0.2732,0.0004,19,4925.00,SPX230519P04925000,0,0,707.5,720.2,0,0.15,-0.7303,0.0004,0
Fri May 19 2023,SPX230519C04950000,0,0,111.1,115.3,0,0.1863,0.262,0.0004,0,4950.00,SPX230519P04950000,0,0,724.2,737.3,0,0.1466,-0.7415,0.0004,0
Fri May 19 2023,SPX230519C04975000,147.91,0,104,108.1,0,0.1851,0.251,0.0004,1,4975.00,SPX230519P04975000,0,0,741.3,754.4,0,0.1432,-0.7525,0.0004,0
Fri May 19 2023,SPX230519C05000000,0,0,97.4,101.2,0,0.1834,0.2402,0.0004,0,5000.00,SPX230519P05000000,0,0,758.7,771.9,0,0.1397,-0.7633,0.0004,0
Fri May 19 2023,SPX230519C05025000,0,0,91,94.8,0,0.1818,0.2296,0.0004,0,5025.00,SPX230519P05025000,0,0,776.5,789.8,0,0.1359,-0.7739,0.0004,0
Fri May 19 2023,SPX230519C05050000,97.9,-17.85,85.1,88.7,15,0.1802,0.2193,0.0004,0,5050.00,SPX230519P05050000,0,0,794.7,808.5,0,0.132,-0.7842,0.0004,0
Fri May 19 2023,SPX230519C05075000,0,0,79.5,83,0,0.1787,0.2092,0.0004,0,5075.00,SPX230519P05075000,0,0,813.3,827.1,0,0.1278,-0.7943,0.0004,0
Fri May 19 2023,SPX230519C05100000,0,0,74.2,77.6,0,0.1766,0.1994,0.0004,0,5100.00,SPX230519P05100000,0,0,832,846.2,0,0.1233,-0.8041,0.0004,0
Fri May 19 2023,SPX230519C05125000,0,0,69.2,72.6,0,0.1753,0.1899,0.0004,0,5125.00,SPX230519P05125000,0,0,851.4,865.6,0,0.1182,-0.8136,0.0004,0
Fri May 19 2023,SPX230519C05150000,0,0,64.6,67.9,0,0.1747,0.1807,0.0004,0,5150.00,SPX230519P05150000,0,0,871,885.4,0,0.1122,-0.8229,0.0004,0
Fri May 19 2023,SPX230519C05200000,0,0,56.1,59.5,0,0.1725,0.1631,0.0003,0,5200.00,SPX230519P05200000,0,0,911.1,925.8,0,0.0952,-0.8404,0.0003,0
Fri May 19 2023,SPX230519C05250000,81,0,48.8,52.2,0,0.1706,0.147,0.0003,1,5250.00,SPX230519P05250000,0,0,952.3,967.4,0,0.001,-0.8566,0.0003,0
Fri May 19 2023,SPX230519C05300000,0,0,42.5,45.8,0,0.169,0.1322,0.0003,0,5300.00,SPX230519P05300000,0,0,994.5,1009.8,0,0.001,-0.8713,0.0003,0
Fri May 19 2023,SPX230519C05350000,0,0,37,40.2,0,0.1677,0.1188,0.0003,0,5350.00,SPX230519P05350000,0,0,1037.8,1053.7,0,0.001,-0.8847,0.0003,0
Fri May 19 2023,SPX230519C05400000,0,0,32.3,35.3,0,0.1666,0.1069,0.0003,0,5400.00,SPX230519P05400000,0,0,1081.7,1097.6,0,0.001,-0.8966,0.0003,0
Fri May 19 2023,SPX230519C05500000,30.65,-4.35,24.9,27.6,150,0.1658,0.0868,0.0002,0,5500.00,SPX230519P05500000,0,0,1171.3,1187.4,0,0.001,-0.9167,0.0002,0
Fri May 19 2023,SPX230519C05600000,0,0,19.5,21.7,0,0.1651,0.0712,0.0002,0,5600.00,SPX230519P05600000,0,0,1262.7,1279.1,0,0.001,-0.9323,0.0002,0
Fri May 19 2023,SPX230519C05700000,0,0,15.3,17.4,0,0.1651,0.059,0.0002,0,5700.00,SPX230519P05700000,0,0,1355.7,1372.2,0,0.001,-0.9445,0.0002,0
Fri May 19 2023,SPX230519C05800000,0,0,12.2,14.1,0,0.1655,0.0494,0.0001,0,5800.00,SPX230519P05800000,0,0,1449.6,1466.4,0,0.001,-0.9541,0.0001,0
Fri May 19 2023,SPX230519C06000000,0,0,7.7,9.5,0,0.1672,0.0351,0.0001,0,6000.00,SPX230519P06000000,0,0,1639.5,1656.6,0,0,-0.9684,0.0001,0
Fri May 19 2023,SPX230519C06200000,0,0,5,7.2,0,0.1699,0.0252,0.0001,0,6200.00,SPX230519P06200000,0,0,1831.1,1848.6,0,0.02,-0.9784,0.0001,0
Fri May 19 2023,SPX230519C06400000,0,0,3.2,5.3,0,0.173,0.018,0.0001,0,6400.00,SPX230519P06400000,0,0,2023.7,2041.5,0,0.02,-0.9855,0.0001,0
Fri May 19 2023,SPX230519C06600000,0,0,2.1,4.2,0,0.1763,0.0129,0,0,6600.00,SPX230519P06600000,0,0,2216.8,2234.9,0,0.02,-0.9907,0,0
Fri May 19 2023,SPX230519C06800000,0,0,1.3,3.4,0,0.1801,0.0092,0,0,6800.00,SPX230519P06800000,0,0,2410.6,2428.7,0,0.02,-0.9943,0,0
Fri May 19 2023,SPX230519C07000000,0,0,0.75,2.8,0,0.184,0.0066,0,0,7000.00,SPX230519P07000000,0,0,2604.5,2622.3,0,0.02,-0.9969,0,0
Fri May 19 2023,SPX230519C07200000,0,0,0.35,2.45,0,0.1881,0.0048,0,0,7200.00,SPX230519P07200000,0,0,2798.6,2816.5,0,0.02,-0.9987,0,0
Fri May 19 2023,SPX230519C07400000,0,0,0.1,2.15,0,0.1921,0.0036,0,0,7400.00,SPX230519P07400000,0,0,2992.7,3010.9,0,0.02,-1,0,0
Fri May 19 2023,SPX230519C07600000,0,0,0,1.9,0,0.196,0.0027,0,0,7600.00,SPX230519P07600000,0,0,3187,3205.3,0,0.02,-1,0,0
