Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Mon May 02 2022,SPXW220502C03500000,0,0,757.5,764.6,0,1.0677,0.9876,0.0001,0,3500.00,SPXW220502P03500000,1.45,0.75,1.6,1.75,82,0.5236,-0.012,0.0001,1850
Mon May 02 2022,SPXW220502C03600000,0,0,658,665,0,0.9595,0.9829,0.0001,0,3600.00,SPXW220502P03600000,1.4,0.5,2.05,2.2,19,0.4751,-0.0168,0.0001,5628
Mon May 02 2022,SPXW220502C03700000,0,0,558.5,565.4,0,0.8532,0.9757,0.0002,0,3700.00,SPXW220502P03700000,2.75,1.55,2.65,2.85,723,0.4251,-0.024,0.0002,28740
Mon May 02 2022,SPXW220502C03750000,0,0,508.9,515.8,0,0.7986,0.9705,0.0002,0,3750.00,SPXW220502P03750000,3,1.65,3,3.3,153,0.3995,-0.0292,0.0002,90
Mon May 02 2022,SPXW220502C03800000,0,0,459.6,466.4,0,0.7451,0.9635,0.0003,0,3800.00,SPXW220502P03800000,3.9,2.325,3.6,3.9,1439,0.374,-0.0362,0.0003,1328
Mon May 02 2022,SPXW220502C03850000,0,0,410.5,417.2,0,0.6923,0.9539,0.0004,0,3850.00,SPXW220502P03850000,4.7,2.85,4.4,4.7,374,0.3493,-0.0458,0.0004,145
Mon May 02 2022,SPXW220502C03900000,506.69,0,361.8,368.4,0,0.6413,0.9402,0.0005,8,3900.00,SPXW220502P03900000,6.09,3.915,5.6,6,3277,0.3254,-0.0595,0.0005,272
Mon May 02 2022,SPXW220502C03950000,0,0,313.7,320.3,0,0.5898,0.9204,0.0006,0,3950.00,SPXW220502P03950000,7.57,4.97,7.5,7.9,647,0.3018,-0.0793,0.0006,637
Mon May 02 2022,SPXW220502C03975000,0,0,291.5,295.9,0,0.5649,0.9074,0.0007,0,3975.00,SPXW220502P03975000,9.15,6.275,8.8,9.2,81,0.2907,-0.0922,0.0007,22
Mon May 02 2022,SPXW220502C04000000,313.6,-88.4,268.3,272.6,2,0.5398,0.8919,0.0008,38,4000.00,SPXW220502P04000000,11.1,7.9,10.5,10.9,288,0.2803,-0.1078,0.0008,388
Mon May 02 2022,SPXW220502C04025000,0,0,245.4,249.7,0,0.5156,0.8733,0.001,0,4025.00,SPXW220502P04025000,13.04,9.44,12.5,12.9,117,0.2702,-0.1264,0.001,132
Mon May 02 2022,SPXW220502C04030000,0,0,241.6,244.5,0,0.5106,0.8692,0.001,0,4030.00,SPXW220502P04030000,10.5,6.8,13,13.4,75,0.2681,-0.1305,0.001,78
Mon May 02 2022,SPXW220502C04040000,0,0,232.6,235.5,0,0.5003,0.8606,0.001,0,4040.00,SPXW220502P04040000,14.58,10.68,14,14.4,33,0.2638,-0.1391,0.001,40
Mon May 02 2022,SPXW220502C04050000,354.59,0,223.8,226.6,0,0.4929,0.8513,0.0011,8,4050.00,SPXW220502P04050000,15.68,11.53,15.1,15.6,74,0.2598,-0.1484,0.0011,190
Mon May 02 2022,SPXW220502C04060000,0,0,215,217.8,0,0.483,0.8415,0.0012,0,4060.00,SPXW220502P04060000,15.38,10.98,16.3,16.8,113,0.2562,-0.1582,0.0012,151
Mon May 02 2022,SPXW220502C04070000,0,0,206.3,209.1,0,0.4746,0.831,0.0012,0,4070.00,SPXW220502P04070000,15.95,11.25,17.6,18.1,39,0.2521,-0.1687,0.0012,9
Mon May 02 2022,SPXW220502C04075000,0,0,202,204.7,0,0.4693,0.8255,0.0013,0,4075.00,SPXW220502P04075000,11.9,7.05,18.3,18.8,59,0.2505,-0.1742,0.0013,352
Mon May 02 2022,SPXW220502C04080000,0,0,197.8,200.5,0,0.4648,0.8199,0.0013,0,4080.00,SPXW220502P04080000,19.37,14.42,19,19.5,28,0.2482,-0.1798,0.0013,122
Mon May 02 2022,SPXW220502C04090000,0,0,189.3,192,0,0.456,0.8081,0.0014,0,4090.00,SPXW220502P04090000,18.7,13.4,20.5,21,45,0.2445,-0.1916,0.0014,2
Mon May 02 2022,SPXW220502C04100000,207.75,-96.6,181,183.6,2,0.4475,0.7956,0.0014,24,4100.00,SPXW220502P04100000,22.5,16.85,22.2,22.7,1281,0.2408,-0.2041,0.0014,1466
Mon May 02 2022,SPXW220502C04110000,0,0,172.7,175.3,0,0.4391,0.7824,0.0015,0,4110.00,SPXW220502P04110000,9.15,3.1,23.9,24.5,29,0.237,-0.2173,0.0015,16
Mon May 02 2022,SPXW220502C04115000,0,0,168.7,171.2,0,0.4347,0.7755,0.0015,0,4115.00,SPXW220502P04115000,23.2,16.85,24.8,25.4,43,0.235,-0.2242,0.0015,17
Mon May 02 2022,SPXW220502C04120000,205.25,-79.9,164.6,167.2,4,0.4304,0.7685,0.0016,0,4120.00,SPXW220502P04120000,19.4,12.85,25.8,26.4,9,0.2329,-0.2312,0.0016,30
Mon May 02 2022,SPXW220502C04125000,0,0,160.7,163.2,0,0.4264,0.7613,0.0016,0,4125.00,SPXW220502P04125000,26.71,19.96,26.8,27.4,66,0.2311,-0.2384,0.0016,58
Mon May 02 2022,SPXW220502C04130000,0,0,156.7,159.2,0,0.4231,0.7539,0.0016,0,4130.00,SPXW220502P04130000,23.1,16.05,27.8,28.4,52,0.2292,-0.2458,0.0016,5
Mon May 02 2022,SPXW220502C04135000,0,0,152.8,155.2,0,0.4182,0.7463,0.0016,0,4135.00,SPXW220502P04135000,23.2,15.9,28.9,29.4,28,0.2272,-0.2534,0.0016,13
Mon May 02 2022,SPXW220502C04140000,0,0,148.9,151.3,0,0.4144,0.7386,0.0017,0,4140.00,SPXW220502P04140000,22,14.45,30,30.5,126,0.2253,-0.2611,0.0017,152
Mon May 02 2022,SPXW220502C04145000,0,0,145,147.4,0,0.4109,0.7307,0.0017,0,4145.00,SPXW220502P04145000,20.2,12.35,31.1,31.7,34,0.2234,-0.269,0.0017,26
Mon May 02 2022,SPXW220502C04150000,322.14,0,141.2,143.6,0,0.407,0.7226,0.0018,27,4150.00,SPXW220502P04150000,32.25,24.1,32.2,32.8,99,0.2212,-0.2771,0.0018,277
Mon May 02 2022,SPXW220502C04155000,0,0,137.4,139.8,0,0.4032,0.7143,0.0018,0,4155.00,SPXW220502P04155000,21.02,12.52,33.4,34.1,2,0.2193,-0.2854,0.0018,6
Mon May 02 2022,SPXW220502C04160000,294.98,0,133.6,136,0,0.3987,0.7058,0.0018,13,4160.00,SPXW220502P04160000,31.1,22.25,34.7,35.3,54,0.2172,-0.2939,0.0018,97
Mon May 02 2022,SPXW220502C04165000,0,0,129.9,132.3,0,0.3956,0.6972,0.0018,0,4165.00,SPXW220502P04165000,26.06,16.86,36,36.6,905,0.2152,-0.3025,0.0018,2
Mon May 02 2022,SPXW220502C04170000,274.53,0,126.3,128.6,0,0.3919,0.6884,0.0019,1,4170.00,SPXW220502P04170000,27.09,17.54,37.3,37.9,45,0.2132,-0.3113,0.0019,21
Mon May 02 2022,SPXW220502C04175000,0,0,122.6,124.9,0,0.3881,0.6794,0.0019,0,4175.00,SPXW220502P04175000,37,27.1,38.6,39.3,46,0.2111,-0.3203,0.0019,178
Mon May 02 2022,SPXW220502C04180000,0,0,119,121.3,0,0.3841,0.6703,0.0019,0,4180.00,SPXW220502P04180000,37.63,27.33,40,40.7,70,0.209,-0.3294,0.0019,20
Mon May 02 2022,SPXW220502C04185000,0,0,115.5,117.7,0,0.3809,0.6609,0.002,0,4185.00,SPXW220502P04185000,34.74,23.94,41.5,42.1,124,0.2069,-0.3388,0.002,2
Mon May 02 2022,SPXW220502C04190000,0,0,111.9,114.2,0,0.3772,0.6515,0.002,0,4190.00,SPXW220502P04190000,39.77,28.57,42.9,43.6,39,0.2047,-0.3482,0.002,25
Mon May 02 2022,SPXW220502C04195000,0,0,108.7,109.7,0,0.3737,0.6418,0.002,0,4195.00,SPXW220502P04195000,32.8,21.1,44.5,45.1,886,0.2024,-0.3579,0.002,14
Mon May 02 2022,SPXW220502C04200000,116.7,-93.35,105.3,106.3,4,0.3702,0.632,0.0021,73,4200.00,SPXW220502P04200000,43.26,31.06,46,46.7,380,0.2002,-0.3677,0.0021,663
Mon May 02 2022,SPXW220502C04205000,282.82,0,101.9,102.9,0,0.3665,0.622,0.0021,5,4205.00,SPXW220502P04205000,32.11,19.41,47.7,48.3,27,0.198,-0.3777,0.0021,4
Mon May 02 2022,SPXW220502C04210000,126.98,-74.12,98.6,99.5,3,0.3632,0.6119,0.0021,0,4210.00,SPXW220502P04210000,36.5,23.3,49.3,49.9,45,0.1956,-0.3878,0.0021,47
Mon May 02 2022,SPXW220502C04215000,0,0,95.4,96.1,0,0.3591,0.6016,0.0021,0,4215.00,SPXW220502P04215000,41.34,27.59,51,51.6,49,0.1929,-0.3981,0.0021,65
Mon May 02 2022,SPXW220502C04220000,0,0,92.2,92.9,0,0.356,0.5912,0.0022,0,4220.00,SPXW220502P04220000,40.06,25.66,52.8,53.4,76,0.1905,-0.4085,0.0022,49
Mon May 02 2022,SPXW220502C04225000,254.69,0,89,89.7,0,0.3521,0.5806,0.0022,16,4225.00,SPXW220502P04225000,55.1,40.15,54.6,55.2,170,0.188,-0.4191,0.0022,249
Mon May 02 2022,SPXW220502C04230000,239.28,0,85.8,86.5,0,0.3483,0.5698,0.0022,1,4230.00,SPXW220502P04230000,56.6,41.05,56.4,57,73,0.1853,-0.4299,0.0022,136
Mon May 02 2022,SPXW220502C04235000,207.29,0,82.7,83.4,0,0.3445,0.5589,0.0022,1,4235.00,SPXW220502P04235000,58.14,41.89,58.3,58.9,13,0.1827,-0.4408,0.0022,7
Mon May 02 2022,SPXW220502C04240000,89.4,-85.4,79.6,80.3,4,0.3416,0.5479,0.0022,31,4240.00,SPXW220502P04240000,59.78,42.93,60.2,60.8,27,0.1799,-0.4518,0.0022,66
Mon May 02 2022,SPXW220502C04245000,78.3,-92.1,76.6,77.3,14,0.3383,0.5367,0.0023,0,4245.00,SPXW220502P04245000,62.09,44.44,62.2,62.8,34,0.177,-0.463,0.0023,108
Mon May 02 2022,SPXW220502C04250000,75.32,-90.88,73.7,74.3,21,0.335,0.5254,0.0023,58,4250.00,SPXW220502P04250000,63.78,45.43,64.2,64.9,352,0.174,-0.4743,0.0023,1194
Mon May 02 2022,SPXW220502C04255000,0,0,70.7,71.4,0,0.3317,0.514,0.0023,0,4255.00,SPXW220502P04255000,66.25,47.1,66.3,67,182,0.1709,-0.4857,0.0023,18
Mon May 02 2022,SPXW220502C04260000,76.67,-81.08,67.9,68.6,6,0.3284,0.5024,0.0023,5,4260.00,SPXW220502P04260000,56.25,36.35,68.4,69.4,81,0.1678,-0.4973,0.0023,119
Mon May 02 2022,SPXW220502C04265000,0,0,65.1,65.7,0,0.3252,0.4907,0.0023,0,4265.00,SPXW220502P04265000,48.05,27.3,70.6,71.6,15,0.1645,-0.509,0.0023,147
Mon May 02 2022,SPXW220502C04270000,62.28,-87.32,62.3,63,12,0.322,0.4789,0.0023,5,4270.00,SPXW220502P04270000,72.48,50.88,72.9,73.8,47,0.161,-0.5208,0.0023,79
Mon May 02 2022,SPXW220502C04275000,60.2,-85.3,59.6,60.3,3,0.3187,0.467,0.0024,5,4275.00,SPXW220502P04275000,75.5,53,75.1,76.1,57,0.1574,-0.5327,0.0024,130
Mon May 02 2022,SPXW220502C04280000,65.1,-76.3,56.9,57.6,2,0.3155,0.455,0.0024,10,4280.00,SPXW220502P04280000,77.69,54.24,77.5,78.5,584,0.1534,-0.5447,0.0024,78
Mon May 02 2022,SPXW220502C04285000,0,0,54.3,55,0,0.3123,0.4428,0.0024,0,4285.00,SPXW220502P04285000,71.1,46.5,79.9,80.9,42,0.1494,-0.5569,0.0024,24
Mon May 02 2022,SPXW220502C04290000,63.42,-69.78,51.8,52.5,15,0.3092,0.4306,0.0024,0,4290.00,SPXW220502P04290000,54.44,29.14,82.3,83.3,103,0.1448,-0.5691,0.0024,125
Mon May 02 2022,SPXW220502C04295000,0,0,49.3,50,0,0.306,0.4183,0.0024,0,4295.00,SPXW220502P04295000,85.02,58.32,84.8,85.8,80,0.1403,-0.5814,0.0024,63
Mon May 02 2022,SPXW220502C04300000,47.7,-77.55,46.9,47.6,83,0.3027,0.4059,0.0024,20,4300.00,SPXW220502P04300000,87.37,58.77,87.4,88.4,791,0.1356,-0.5938,0.0024,438
Mon May 02 2022,SPXW220502C04305000,57.2,-64.45,44.5,45.2,16,0.2995,0.3934,0.0024,0,4305.00,SPXW220502P04305000,90.58,61.58,90,91,51,0.1302,-0.6063,0.0024,112
Mon May 02 2022,SPXW220502C04310000,65.14,-53.41,42.2,42.9,102,0.2966,0.3809,0.0024,7,4310.00,SPXW220502P04310000,81.3,51.2,92.6,93.7,140,0.124,-0.6188,0.0024,174
Mon May 02 2022,SPXW220502C04315000,117.24,0,40,40.6,0,0.2934,0.3683,0.0024,34,4315.00,SPXW220502P04315000,73.18,41.83,95.5,96.5,16,0.1176,-0.6314,0.0024,85
Mon May 02 2022,SPXW220502C04320000,38.68,-71.62,37.8,38.4,506,0.2903,0.3557,0.0023,3,4320.00,SPXW220502P04320000,69.84,37.29,98.3,99.3,89,0.1099,-0.644,0.0023,716
Mon May 02 2022,SPXW220502C04325000,41,-65.3,35.7,36.3,607,0.2871,0.3431,0.0023,4,4325.00,SPXW220502P04325000,101.09,67.24,100.7,102.2,194,0.101,-0.6566,0.0023,299
Mon May 02 2022,SPXW220502C04330000,53.5,-50.1,33.6,34.3,25,0.284,0.3305,0.0023,23,4330.00,SPXW220502P04330000,102.12,66.92,103.7,105.2,86,0.0895,-0.6692,0.0023,203
Mon May 02 2022,SPXW220502C04335000,49.7,-49.95,31.6,32.3,6,0.281,0.3179,0.0023,16,4335.00,SPXW220502P04335000,83.6,47,106.1,108.6,176,0.0724,-0.6818,0.0023,32
Mon May 02 2022,SPXW220502C04340000,30.6,-65.7,29.7,30.3,48,0.2778,0.3054,0.0023,17,4340.00,SPXW220502P04340000,90.33,52.33,109.1,111.7,63,0.02,-0.6943,0.0023,112
Mon May 02 2022,SPXW220502C04345000,28.66,-64.14,27.9,28.4,5,0.2748,0.2929,0.0022,15,4345.00,SPXW220502P04345000,64.5,25.3,112.3,114.8,6,0.02,-0.7068,0.0022,19
Mon May 02 2022,SPXW220502C04350000,26.29,-62.71,26.1,26.6,832,0.2719,0.2804,0.0022,28,4350.00,SPXW220502P04350000,110.79,69.79,116.1,117.6,302,0.02,-0.7193,0.0022,977
Mon May 02 2022,SPXW220502C04355000,137.42,0,24.3,24.9,0,0.269,0.2681,0.0022,23,4355.00,SPXW220502P04355000,72.5,29.9,118.7,121.3,37,0.02,-0.7316,0.0022,27
Mon May 02 2022,SPXW220502C04360000,23.51,-58.29,22.7,23.2,24,0.2659,0.2558,0.0022,71,4360.00,SPXW220502P04360000,114.54,70.54,122.7,124.2,44,0.02,-0.7439,0.0022,117
Mon May 02 2022,SPXW220502C04365000,47.45,-31,21.1,21.6,2,0.2631,0.2437,0.0021,66,4365.00,SPXW220502P04365000,104.23,58.33,125.4,128.1,29,0.02,-0.756,0.0021,42
Mon May 02 2022,SPXW220502C04370000,24.43,-50.77,19.6,20.1,25,0.2599,0.2317,0.0021,51,4370.00,SPXW220502P04370000,119.48,71.88,129.6,131.1,49,0.02,-0.768,0.0021,172
Mon May 02 2022,SPXW220502C04375000,18.22,-53.68,18.1,18.6,30,0.2569,0.2199,0.002,26,4375.00,SPXW220502P04375000,126.04,76.69,133.1,134.6,200,0.02,-0.7798,0.002,401
Mon May 02 2022,SPXW220502C04380000,30.22,-38.53,16.7,17.3,137,0.254,0.2083,0.002,24,4380.00,SPXW220502P04380000,107.22,55.97,136.1,138.8,160,0.02,-0.7914,0.002,53
Mon May 02 2022,SPXW220502C04385000,16.09,-49.56,15.4,15.9,19,0.2512,0.1969,0.0019,25,4385.00,SPXW220502P04385000,79.35,26.2,139.7,142.5,18,0.02,-0.8028,0.0019,41
Mon May 02 2022,SPXW220502C04390000,17.53,-45.07,14.2,14.7,44,0.2482,0.1858,0.0019,14,4390.00,SPXW220502P04390000,113.09,58.04,143.5,146.3,31,0.02,-0.8139,0.0019,224
Mon May 02 2022,SPXW220502C04395000,14.3,-45.55,13,13.5,79,0.2455,0.1749,0.0018,56,4395.00,SPXW220502P04395000,123.5,66.65,147.3,150.1,225,0.02,-0.8248,0.0018,40
Mon May 02 2022,SPXW220502C04400000,12.18,-44.77,11.9,12.4,984,0.2427,0.1643,0.0018,317,4400.00,SPXW220502P04400000,148,89.05,152,153.5,155,0.02,-0.8354,0.0018,723
Mon May 02 2022,SPXW220502C04405000,15.1,-38.7,10.9,11.4,38,0.2398,0.154,0.0017,116,4405.00,SPXW220502P04405000,118,56.95,154.5,158.7,11,0.02,-0.8457,0.0017,39
Mon May 02 2022,SPXW220502C04410000,11.53,-39.77,10,10.4,19,0.237,0.144,0.0016,44,4410.00,SPXW220502P04410000,149.65,86.3,160,161.5,241,0.02,-0.8557,0.0016,269
Mon May 02 2022,SPXW220502C04415000,10.53,-38.02,9.1,9.5,12,0.2342,0.1344,0.0016,76,4415.00,SPXW220502P04415000,137.12,71.52,162.6,166.9,31,0.02,-0.8653,0.0016,93
Mon May 02 2022,SPXW220502C04420000,8.62,-37.03,8.2,8.7,57,0.2315,0.1251,0.0015,156,4420.00,SPXW220502P04420000,146.32,78.47,166.8,171.1,97,0.02,-0.8746,0.0015,183
Mon May 02 2022,SPXW220502C04425000,7.9,-35.2,7.5,7.9,105,0.229,0.1162,0.0014,285,4425.00,SPXW220502P04425000,162.13,91.88,172.3,174,114,0.02,-0.8835,0.0014,325
Mon May 02 2022,SPXW220502C04430000,7,-33.6,6.8,7.2,50,0.2267,0.1077,0.0014,39,4430.00,SPXW220502P04430000,165.89,93.54,176.6,178.2,7,0.02,-0.892,0.0014,75
Mon May 02 2022,SPXW220502C04435000,7.9,-30.45,6.1,6.5,42,0.2241,0.0996,0.0013,26,4435.00,SPXW220502P04435000,115.43,40.53,178.6,185,13,0.02,-0.9001,0.0013,69
Mon May 02 2022,SPXW220502C04440000,7.5,-28.3,5.5,5.9,22,0.2217,0.0919,0.0012,91,4440.00,SPXW220502P04440000,166.87,89.12,183,189.4,19,0.02,-0.9078,0.0012,110
Mon May 02 2022,SPXW220502C04445000,5.1,-28.45,5,5.3,27,0.2192,0.0847,0.0012,30,4445.00,SPXW220502P04445000,159.77,79.57,187.4,193.8,3,0.02,-0.915,0.0012,112
Mon May 02 2022,SPXW220502C04450000,4.6,-26.75,4.5,4.8,733,0.2173,0.0778,0.0011,307,4450.00,SPXW220502P04450000,183.83,100.88,194.4,195.9,146,0.02,-0.9219,0.0011,164
Mon May 02 2022,SPXW220502C04455000,4.95,-24.7,4,4.3,44,0.2151,0.0714,0.001,38,4455.00,SPXW220502P04455000,181.73,95.23,196.4,202.9,93,0.02,-0.9283,0.001,255
Mon May 02 2022,SPXW220502C04460000,7.2,-20.4,3.6,3.9,123,0.2128,0.0654,0.001,74,4460.00,SPXW220502P04460000,188.3,99.45,201,207.5,46,0.02,-0.9342,0.001,111
Mon May 02 2022,SPXW220502C04465000,4.42,-21.03,3.2,3.5,36,0.2105,0.0599,0.0009,53,4465.00,SPXW220502P04465000,156.94,64.99,205.6,212.1,15,0.02,-0.9398,0.0009,32
Mon May 02 2022,SPXW220502C04470000,3.1,-20.5,2.9,3.2,183,0.2091,0.0547,0.0009,244,4470.00,SPXW220502P04470000,171.61,76.41,210.2,216.8,47,0.02,-0.945,0.0009,48
Mon May 02 2022,SPXW220502C04475000,2.75,-19.05,2.6,2.85,25,0.2073,0.05,0.0008,367,4475.00,SPXW220502P04475000,177.4,79.35,214.9,221.5,7,0.02,-0.9497,0.0008,186
Mon May 02 2022,SPXW220502C04480000,3.1,-17.05,2.35,2.55,94,0.2056,0.0456,0.0008,110,4480.00,SPXW220502P04480000,158.73,56.73,219.6,226.2,13,0.02,-0.9541,0.0008,87
Mon May 02 2022,SPXW220502C04485000,2.4,-15.9,2.1,2.3,43,0.2041,0.0415,0.0007,72,4485.00,SPXW220502P04485000,188.26,83.01,224.3,231,14,0.02,-0.9582,0.0007,44
Mon May 02 2022,SPXW220502C04490000,1.85,-15,1.85,2.1,200,0.2027,0.0378,0.0006,66,4490.00,SPXW220502P04490000,193.97,85.12,229.1,235.8,9,0.02,-0.9618,0.0006,50
Mon May 02 2022,SPXW220502C04495000,1.85,-13.6,1.65,1.9,25,0.2015,0.0345,0.0006,173,4495.00,SPXW220502P04495000,144.54,32.09,233.9,240.6,2,0.02,-0.9652,0.0006,32
Mon May 02 2022,SPXW220502C04500000,1.7,-12.4,1.5,1.7,206,0.2,0.0314,0.0006,1102,4500.00,SPXW220502P04500000,225.55,109.7,238.7,245.4,36,0.02,-0.9682,0.0006,557
Mon May 02 2022,SPXW220502C04505000,2.65,-10.25,1.35,1.55,20,0.1995,0.0287,0.0005,86,4505.00,SPXW220502P04505000,191.3,71.45,243.5,250.3,6,0.02,-0.971,0.0005,9
Mon May 02 2022,SPXW220502C04510000,1.35,-10.4,1.2,1.4,59,0.1979,0.0262,0.0005,158,4510.00,SPXW220502P04510000,209.48,85.83,248.3,255.2,5,0.02,-0.9735,0.0005,41
Mon May 02 2022,SPXW220502C04515000,2.07,-8.58,1.05,1.25,49,0.1976,0.0239,0.0004,160,4515.00,SPXW220502P04515000,60.47,0,253.2,260,0,0.02,-0.9758,0.0004,21
Mon May 02 2022,SPXW220502C04520000,2.24,-7.41,0.95,1.15,95,0.196,0.0218,0.0004,211,4520.00,SPXW220502P04520000,129.23,0,258.1,264.9,0,0.02,-0.9778,0.0004,48
Mon May 02 2022,SPXW220502C04525000,1.09,-7.66,0.85,1.05,1358,0.1955,0.02,0.0004,1505,4525.00,SPXW220502P04525000,234.77,99.77,263,269.8,7,0.02,-0.9797,0.0004,831
Mon May 02 2022,SPXW220502C04530000,1.87,-6.03,0.75,0.95,63,0.1952,0.0183,0.0004,97,4530.00,SPXW220502P04530000,228.38,89.18,267.9,274.7,10,0.02,-0.9814,0.0004,140
Mon May 02 2022,SPXW220502C04535000,0.77,-6.33,0.7,0.85,20,0.1947,0.0168,0.0003,56,4535.00,SPXW220502P04535000,71.5,0,272.8,279.7,0,0.02,-0.9828,0.0003,8
Mon May 02 2022,SPXW220502C04540000,0.85,-5.55,0.6,0.8,72,0.1938,0.0155,0.0003,214,4540.00,SPXW220502P04540000,143.4,0,277.7,284.6,0,0.02,-0.9842,0.0003,15
Mon May 02 2022,SPXW220502C04545000,0.81,-4.89,0.55,0.7,101,0.1938,0.0143,0.0003,155,4545.00,SPXW220502P04545000,166.73,14.73,282.6,289.5,15,0.02,-0.9854,0.0003,14
Mon May 02 2022,SPXW220502C04550000,0.7,-4.4,0.5,0.65,1626,0.1937,0.0132,0.0003,681,4550.00,SPXW220502P04550000,255.56,99.21,287.6,294.5,28,0.02,-0.9865,0.0003,262
Mon May 02 2022,SPXW220502C04555000,0.92,-3.68,0.45,0.6,46,0.1933,0.0122,0.0002,56,4555.00,SPXW220502P04555000,260.44,99.39,292.5,299.4,20,0.02,-0.9875,0.0002,24
Mon May 02 2022,SPXW220502C04560000,0.55,-3.55,0.4,0.55,38,0.1926,0.0113,0.0002,185,4560.00,SPXW220502P04560000,277.72,112.47,297.4,304.4,17,0.02,-0.9884,0.0002,52
Mon May 02 2022,SPXW220502C04565000,0.77,-2.88,0.35,0.5,9,0.1915,0.0104,0.0002,57,4565.00,SPXW220502P04565000,185.43,15.58,302.4,309.3,15,0.02,-0.9892,0.0002,4
Mon May 02 2022,SPXW220502C04570000,0.3,-2.95,0.3,0.45,63,0.192,0.0097,0.0002,181,4570.00,SPXW220502P04570000,172.43,0,307.4,314.3,0,0.02,-0.99,0.0002,319
Mon May 02 2022,SPXW220502C04575000,0.6,-2.3,0.25,0.4,50,0.1901,0.009,0.0002,192,4575.00,SPXW220502P04575000,183.81,0,312.3,319.3,0,0.02,-0.9907,0.0002,427
Mon May 02 2022,SPXW220502C04580000,0.35,-2.2,0.25,0.4,73,0.1914,0.0084,0.0002,134,4580.00,SPXW220502P04580000,297.54,113.89,317.3,324.2,14,0.02,-0.9913,0.0002,22
Mon May 02 2022,SPXW220502C04585000,0.52,-1.73,0.2,0.35,15,0.1899,0.0078,0.0002,73,4585.00,SPXW220502P04585000,245.02,56.27,322.3,329.2,2,0.02,-0.9918,0.0002,1
Mon May 02 2022,SPXW220502C04590000,0.58,-1.42,0.2,0.35,19,0.1895,0.0073,0.0001,177,4590.00,SPXW220502P04590000,146.14,0,327.2,334.2,0,0.02,-0.9924,0.0002,7
Mon May 02 2022,SPXW220502C04595000,0.45,-1.325,0.15,0.3,10,0.1902,0.0069,0.0001,69,4595.00,SPXW220502P04595000,0,0,332.2,339.2,0,0.02,-0.9928,0.0001,0
