
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Jul 15 2022,SPX220715C01600000,0,0,2646.5,2655.4,0,1.3269,0.9959,0,0,1600.00,SPX220715P01600000,1.35,0.225,1.65,1.9,18,0.7889,-0.003,0,1968
Fri Jul 15 2022,SPX220715C01700000,0,0,2547.1,2556,0,1.2559,0.9951,0,0,1700.00,SPX220715P01700000,1.8,0.45,2,2.25,8,0.7601,-0.0038,0,3468
Fri Jul 15 2022,SPXW220715C01700000,0,0,2544.2,2562.5,0,1.258,0.9947,0,0,1700.00,SPXW220715P01700000,1.5,0.15,2.1,2.25,10,0.7602,-0.0042,0,1660
Fri Jul 15 2022,SPX220715C01800000,0,0,2447.9,2456.7,0,1.1892,0.9941,0,0,1800.00,SPX220715P01800000,2.35,0.725,2.45,2.7,5,0.7294,-0.0047,0,3774
Fri Jul 15 2022,SPXW220715C01800000,0,0,2441.4,2461.6,0,1.1894,0.9938,0,0,1800.00,SPXW220715P01800000,2.32,0.695,2.5,2.7,3,0.7301,-0.0051,0,677
Fri Jul 15 2022,SPX220715C01900000,0,0,2348.6,2357.5,0,1.1259,0.993,0,0,1900.00,SPX220715P01900000,2.75,0.8,2.9,3.2,5,0.7015,-0.0059,0,3325
Fri Jul 15 2022,SPXW220715C01900000,0,0,2342.8,2363.9,0,1.1241,0.9927,0,0,1900.00,SPXW220715P01900000,2.6,0.65,3,3.2,8,0.7011,-0.0062,0,5
Fri Jul 15 2022,SPX220715C02000000,2505.53,0,2249.4,2258.3,0,1.0669,0.9916,0,1002,2000.00,SPX220715P02000000,3.5,1.2,3.4,3.8,3,0.674,-0.0072,0,10180
Fri Jul 15 2022,SPXW220715C02000000,0,0,2243.6,2264.6,0,1.0654,0.9914,0,0,2000.00,SPXW220715P02000000,2.06,0,3.5,3.8,0,0.6742,-0.0074,0,131
Fri Jul 15 2022,SPX220715C02100000,2126.87,0,2150.3,2159.2,0,1.012,0.99,0,0,2100.00,SPX220715P02100000,2.12,0,4,4.4,0,0.6463,-0.0088,0,8699
Fri Jul 15 2022,SPXW220715C02100000,0,0,2146.9,2165.5,0,1.0126,0.99,0,0,2100.00,SPXW220715P02100000,3.1,0,4.1,4.4,0,0.6475,-0.0089,0,199
Fri Jul 15 2022,SPX220715C02200000,0,0,2051.3,2060.1,0,0.9576,0.9882,0,0,2200.00,SPX220715P02200000,4.9,1.75,4.7,5.1,334,0.62,-0.0106,0,16065
Fri Jul 15 2022,SPXW220715C02200000,0,0,2045.4,2066.4,0,0.956,0.9883,0,0,2200.00,SPXW220715P02200000,3.88,0.68,4.8,5.1,1,0.621,-0.0106,0,58
Fri Jul 15 2022,SPX220715C02300000,0,0,1952.4,1961.2,0,0.9075,0.9861,0,0,2300.00,SPX220715P02300000,4.9,1.25,5.5,5.9,1079,0.5947,-0.0127,0,8052
Fri Jul 15 2022,SPXW220715C02300000,0,0,1946.5,1967.5,0,0.9081,0.9862,0,0,2300.00,SPXW220715P02300000,3.7,0,5.7,5.9,0,0.5954,-0.0126,0,562
Fri Jul 15 2022,SPX220715C02400000,0,0,1853.6,1862.3,0,0.8575,0.9837,0,1,2400.00,SPX220715P02400000,6.21,1.96,6.4,6.9,44,0.5699,-0.0152,0,9882
Fri Jul 15 2022,SPXW220715C02400000,0,0,1847.3,1867.3,0,0.8585,0.9838,0,0,2400.00,SPXW220715P02400000,4,0,6.6,6.9,0,0.5704,-0.015,0,265
Fri Jul 15 2022,SPX220715C02500000,0,0,1754.9,1763.6,0,0.8123,0.9809,0,1,2500.00,SPX220715P02500000,6.4,1.5,7.5,7.9,9,0.5462,-0.018,0,3699
Fri Jul 15 2022,SPXW220715C02500000,0,0,1752.1,1769.9,0,0.8133,0.981,0,0,2500.00,SPXW220715P02500000,4,0,7.7,7.9,0,0.5458,-0.0178,0,65
Fri Jul 15 2022,SPX220715C02550000,0,0,1705.6,1714.3,0,0.7886,0.9793,0,0,2550.00,SPX220715P02550000,5.5,0.25,8,8.5,6,0.5341,-0.0195,0,2523
Fri Jul 15 2022,SPX220715C02600000,0,0,1656.4,1665,0,0.7665,0.9777,0,0,2600.00,SPX220715P02600000,8.5,2.85,8.7,9.1,196,0.5218,-0.0212,0,4682
Fri Jul 15 2022,SPXW220715C02600000,0,0,1650.2,1671.3,0,0.7677,0.9779,0,0,2600.00,SPXW220715P02600000,6.9,1.2,8.8,9.1,2,0.522,-0.021,0,63
Fri Jul 15 2022,SPX220715C02650000,0,0,1607.2,1615.8,0,0.7448,0.9759,0,0,2650.00,SPX220715P02650000,9.1,3,9.3,9.8,84,0.5103,-0.023,0,3420
Fri Jul 15 2022,SPX220715C02700000,0,0,1557.9,1566.5,0,0.7236,0.974,0.0001,0,2700.00,SPX220715P02700000,10.3,3.75,10,10.5,2237,0.4985,-0.0249,0.0001,14946
Fri Jul 15 2022,SPXW220715C02700000,0,0,1551.9,1572.9,0,0.7225,0.974,0.0001,0,2700.00,SPXW220715P02700000,8.95,2.35,10.2,10.5,4,0.4985,-0.0248,0.0001,399
Fri Jul 15 2022,SPX220715C02750000,0,0,1509,1517.6,0,0.7028,0.9718,0.0001,0,2750.00,SPX220715P02750000,10.54,3.54,10.8,11.3,140,0.4868,-0.027,0.0001,8633
Fri Jul 15 2022,SPX220715C02800000,0,0,1460,1468.5,0,0.6834,0.9696,0.0001,0,2800.00,SPX220715P02800000,11.4,3.85,11.6,12.1,240,0.4756,-0.0293,0.0001,9249
Fri Jul 15 2022,SPXW220715C02800000,1624.18,0,1453.8,1474.7,0,0.6814,0.9694,0.0001,1,2800.00,SPXW220715P02800000,9.2,1.6,11.8,12.2,11,0.4756,-0.0295,0.0001,127
Fri Jul 15 2022,SPX220715C02850000,0,0,1410.9,1419.4,0,0.6627,0.9671,0.0001,0,2850.00,SPX220715P02850000,12.24,4.14,12.5,13,125,0.4637,-0.0318,0.0001,3140
Fri Jul 15 2022,SPX220715C02900000,0,0,1362.3,1370.7,0,0.6429,0.9643,0.0001,0,2900.00,SPX220715P02900000,13.42,4.72,13.5,14,350,0.453,-0.0345,0.0001,10592
Fri Jul 15 2022,SPXW220715C02900000,0,0,1356.2,1376.8,0,0.644,0.9639,0.0001,0,2900.00,SPXW220715P02900000,10.2,1.4,13.7,14.1,112,0.4533,-0.035,0.0001,339
Fri Jul 15 2022,SPX220715C02925000,0,0,1337.9,1346.3,0,0.6334,0.9629,0.0001,0,2925.00,SPX220715P02925000,13.4,4.35,14,14.5,40,0.4471,-0.036,0.0001,703
Fri Jul 15 2022,SPX220715C02950000,0,0,1313.5,1321.9,0,0.6242,0.9613,0.0001,0,2950.00,SPX220715P02950000,14.09,4.74,14.5,15,83,0.4419,-0.0375,0.0001,1631
Fri Jul 15 2022,SPXW220715C02950000,0,0,1312,1323.4,0,0.6231,0.9609,0.0001,0,2950.00,SPXW220715P02950000,12.3,2.85,14.7,15.1,167,0.4421,-0.038,0.0001,288
Fri Jul 15 2022,SPX220715C02975000,0,0,1289.2,1297.6,0,0.6145,0.9597,0.0001,0,2975.00,SPX220715P02975000,13.8,4.05,15,15.6,305,0.4365,-0.0391,0.0001,1840
Fri Jul 15 2022,SPX220715C03000000,1452,0,1264.9,1273.2,0,0.605,0.958,0.0001,2626,3000.00,SPX220715P03000000,15.5,5.45,15.6,16.2,1228,0.431,-0.0408,0.0001,11750
Fri Jul 15 2022,SPXW220715C03000000,1466.29,0,1263.4,1274.7,0,0.6061,0.9574,0.0001,4,3000.00,SPXW220715P03000000,13,2.85,15.9,16.3,244,0.4314,-0.0415,0.0001,511
Fri Jul 15 2022,SPX220715C03025000,0,0,1240.6,1248.9,0,0.5966,0.9562,0.0001,0,3025.00,SPX220715P03025000,14.8,4.35,16.2,16.8,10,0.4256,-0.0426,0.0001,319
Fri Jul 15 2022,SPX220715C03050000,0,0,1216.4,1224.7,0,0.5865,0.9543,0.0001,0,3050.00,SPX220715P03050000,16.4,5.55,16.9,17.5,94,0.4205,-0.0446,0.0001,1967
Fri Jul 15 2022,SPXW220715C03050000,0,0,1214.8,1226.1,0,0.5878,0.9535,0.0001,0,3050.00,SPXW220715P03050000,16.9,5.95,17.2,17.6,44,0.4209,-0.0453,0.0001,396
Fri Jul 15 2022,SPX220715C03075000,0,0,1192.1,1200.4,0,0.5775,0.9523,0.0001,0,3075.00,SPX220715P03075000,15.7,4.45,17.6,18.2,11,0.4152,-0.0466,0.0001,2063
Fri Jul 15 2022,SPX220715C03100000,0,0,1168,1176.2,0,0.5694,0.9502,0.0001,0,3100.00,SPX220715P03100000,17.76,6.01,18.3,18.9,115,0.4098,-0.0487,0.0001,3660
Fri Jul 15 2022,SPXW220715C03100000,0,0,1166.5,1177.7,0,0.5682,0.9493,0.0001,0,3100.00,SPXW220715P03100000,18.3,6.45,18.6,19,41,0.4105,-0.0495,0.0001,186
Fri Jul 15 2022,SPX220715C03125000,0,0,1143.8,1152,0,0.5598,0.9479,0.0001,0,3125.00,SPX220715P03125000,16.6,4.4,19.1,19.7,11,0.4049,-0.051,0.0001,717
Fri Jul 15 2022,SPX220715C03150000,0,0,1119.7,1127.9,0,0.5517,0.9455,0.0001,2,3150.00,SPX220715P03150000,19.25,6.6,19.9,20.5,79,0.4,-0.0533,0.0001,2247
Fri Jul 15 2022,SPXW220715C03150000,0,0,1118.3,1129.4,0,0.5505,0.9446,0.0001,0,3150.00,SPXW220715P03150000,8.93,0,20.2,20.6,0,0.4002,-0.0542,0.0001,76
Fri Jul 15 2022,SPX220715C03175000,1244.42,0,1095.7,1103.8,0,0.5424,0.943,0.0001,1,3175.00,SPX220715P03175000,18.3,5.1,20.7,21.3,9,0.3947,-0.0558,0.0001,682
Fri Jul 15 2022,SPXW220715C03175000,0,0,1094.3,1105.3,0,0.5432,0.9421,0.0001,0,3175.00,SPXW220715P03175000,11.3,0,21,21.5,0,0.3949,-0.0568,0.0001,81
Fri Jul 15 2022,SPX220715C03200000,1214.02,0,1071.7,1079.8,0,0.5337,0.9403,0.0001,1,3200.00,SPX220715P03200000,22,8.25,21.7,22.2,208,0.3897,-0.0585,0.0001,2928
Fri Jul 15 2022,SPXW220715C03200000,0,0,1070.2,1081.2,0,0.5334,0.9394,0.0001,0,3200.00,SPXW220715P03200000,14.53,0.68,21.9,22.4,1,0.39,-0.0595,0.0001,197
Fri Jul 15 2022,SPX220715C03225000,0,0,1047.7,1055.8,0,0.5251,0.9375,0.0001,0,3225.00,SPX220715P03225000,19.3,4.95,22.6,23.2,9,0.3849,-0.0614,0.0001,708
Fri Jul 15 2022,SPXW220715C03225000,0,0,1046.3,1057.2,0,0.5246,0.9365,0.0001,0,3225.00,SPXW220715P03225000,15.59,0,22.9,23.4,0,0.3851,-0.0624,0.0001,143
Fri Jul 15 2022,SPX220715C03250000,1112.68,0,1023.8,1031.8,0,0.5174,0.9345,0.0002,1,3250.00,SPX220715P03250000,22.9,7.95,23.6,24.2,2113,0.3796,-0.0644,0.0002,5590
Fri Jul 15 2022,SPXW220715C03250000,0,0,1022.5,1033.3,0,0.5166,0.9335,0.0002,0,3250.00,SPXW220715P03250000,16.53,1.48,23.9,24.4,3,0.3802,-0.0654,0.0002,188
Fri Jul 15 2022,SPX220715C03275000,0,0,1000,1007.9,0,0.5085,0.9313,0.0002,0,3275.00,SPX220715P03275000,22.1,6.5,24.7,25.3,23,0.375,-0.0676,0.0002,6325
Fri Jul 15 2022,SPXW220715C03275000,0,0,998.7,1009.4,0,0.5092,0.9303,0.0002,0,3275.00,SPXW220715P03275000,24.4,8.65,25,25.5,39,0.3754,-0.0686,0.0002,162
Fri Jul 15 2022,SPX220715C03300000,0,0,976.2,984.1,0,0.5002,0.9279,0.0002,0,3300.00,SPX220715P03300000,25.2,8.9,25.8,26.4,2165,0.3703,-0.071,0.0002,6430
Fri Jul 15 2022,SPXW220715C03300000,0,0,974.9,985.6,0,0.4997,0.927,0.0002,0,3300.00,SPXW220715P03300000,22.8,6.35,26.1,26.6,7,0.3704,-0.0718,0.0002,232
Fri Jul 15 2022,SPX220715C03325000,0,0,952.5,960.4,0,0.4922,0.9243,0.0002,0,3325.00,SPX220715P03325000,23.7,6.7,27,27.6,8,0.3655,-0.0746,0.0002,846
Fri Jul 15 2022,SPXW220715C03325000,0,0,951.2,961.8,0,0.4929,0.9235,0.0002,0,3325.00,SPXW220715P03325000,27.7,10.55,27.3,27.8,4,0.3658,-0.0754,0.0002,39
Fri Jul 15 2022,SPX220715C03350000,0,0,928.9,936.7,0,0.4843,0.9205,0.0002,0,3350.00,SPX220715P03350000,27.1,9.3,28.2,28.9,96,0.3608,-0.0784,0.0002,1448
Fri Jul 15 2022,SPXW220715C03350000,0,0,927.6,938.1,0,0.4845,0.9197,0.0002,0,3350.00,SPXW220715P03350000,29,11,28.6,29.1,13,0.3611,-0.0792,0.0002,69
Fri Jul 15 2022,SPX220715C03375000,0,0,905.3,913.1,0,0.4764,0.9164,0.0002,1,3375.00,SPX220715P03375000,27.15,8.55,29.6,30.3,13,0.3562,-0.0824,0.0002,2772
Fri Jul 15 2022,SPXW220715C03375000,0,0,904.1,914.5,0,0.4763,0.9156,0.0002,0,3375.00,SPXW220715P03375000,26.9,8.1,30,30.5,68,0.3564,-0.0832,0.0002,76
Fri Jul 15 2022,SPX220715C03400000,0,0,881.9,889.5,0,0.4686,0.9122,0.0002,5,3400.00,SPX220715P03400000,30.04,10.54,31,31.7,617,0.3514,-0.0867,0.0002,5094
Fri Jul 15 2022,SPXW220715C03400000,880.39,0,880.7,891,0,0.4685,0.9114,0.0002,0,3400.00,SPXW220715P03400000,25.7,6,31.4,32,6,0.352,-0.0874,0.0002,223
Fri Jul 15 2022,SPX220715C03425000,0,0,858.5,866.1,0,0.461,0.9076,0.0002,5,3425.00,SPX220715P03425000,28.2,7.8,32.6,33.3,10,0.3471,-0.0912,0.0002,440
Fri Jul 15 2022,SPXW220715C03425000,0,0,857.4,867.6,0,0.4606,0.907,0.0002,0,3425.00,SPXW220715P03425000,27.84,7.19,32.9,33.5,29,0.3473,-0.0918,0.0002,145
Fri Jul 15 2022,SPX220715C03450000,0,0,835.3,842.8,0,0.4535,0.9028,0.0002,1,3450.00,SPX220715P03450000,32.94,11.54,34.2,34.9,90,0.3424,-0.0961,0.0002,1483
Fri Jul 15 2022,SPXW220715C03450000,0,0,834.1,844.2,0,0.4531,0.9022,0.0002,0,3450.00,SPXW220715P03450000,33.44,11.79,34.6,35.2,79,0.343,-0.0966,0.0002,148
Fri Jul 15 2022,SPX220715C03475000,0,0,812.1,819.6,0,0.4463,0.8977,0.0002,0,3475.00,SPX220715P03475000,32.8,10.35,35.9,36.7,53,0.3382,-0.1012,0.0002,1620
Fri Jul 15 2022,SPXW220715C03475000,0,0,811,821,0,0.4458,0.8972,0.0002,0,3475.00,SPXW220715P03475000,33,10.25,36.4,36.9,84,0.3387,-0.1016,0.0002,110
Fri Jul 15 2022,SPX220715C03500000,866.01,0,789.1,796.5,0,0.4388,0.8923,0.0003,38,3500.00,SPX220715P03500000,38.6,15,37.8,38.6,564,0.3338,-0.1066,0.0003,11573
Fri Jul 15 2022,SPXW220715C03500000,863.43,-53.62,788,797.9,4,0.4387,0.8919,0.0003,22,3500.00,SPXW220715P03500000,38.75,14.9,38.2,38.8,9,0.3343,-0.1069,0.0003,280
Fri Jul 15 2022,SPX220715C03525000,884.89,0,766.2,773.5,0,0.4318,0.8866,0.0003,33,3525.00,SPX220715P03525000,34.4,9.6,39.8,40.6,27,0.3296,-0.1123,0.0003,676
Fri Jul 15 2022,SPXW220715C03525000,0,0,765.2,774.9,0,0.4316,0.8863,0.0003,0,3525.00,SPXW220715P03525000,38.36,13.31,40.2,40.8,9,0.33,-0.1126,0.0003,84
Fri Jul 15 2022,SPX220715C03550000,857.67,0,743.4,750.6,0,0.4252,0.8806,0.0003,114,3550.00,SPX220715P03550000,39.95,13.9,41.9,42.7,76,0.3251,-0.1183,0.0003,2472
Fri Jul 15 2022,SPXW220715C03550000,0,0,742.4,752,0,0.4244,0.8803,0.0003,0,3550.00,SPXW220715P03550000,42.9,16.55,42.3,43,11,0.3256,-0.1185,0.0003,113
Fri Jul 15 2022,SPX220715C03560000,0,0,734.3,741.5,0,0.4224,0.878,0.0003,0,3560.00,SPX220715P03560000,37.1,10.5,42.8,43.6,3,0.3235,-0.1208,0.0003,72
Fri Jul 15 2022,SPXW220715C03560000,0,0,729.9,746.7,0,0.4229,0.8778,0.0003,0,3560.00,SPXW220715P03560000,18.4,0,43.2,43.9,0,0.324,-0.121,0.0003,97
Fri Jul 15 2022,SPX220715C03570000,0,0,725.3,732.4,0,0.4192,0.8755,0.0003,0,3570.00,SPX220715P03570000,35.7,8.6,43.7,44.5,2,0.3219,-0.1234,0.0003,1060
Fri Jul 15 2022,SPXW220715C03570000,0,0,724.4,733.9,0,0.4189,0.8753,0.0003,0,3570.00,SPXW220715P03570000,25.14,0,44.1,44.8,0,0.3224,-0.1235,0.0003,64
Fri Jul 15 2022,SPX220715C03575000,843.76,0,720.6,727.7,0,0.4178,0.8742,0.0003,1,3575.00,SPX220715P03575000,38.57,11.17,44.1,45,51,0.3211,-0.1246,0.0003,1115
Fri Jul 15 2022,SPXW220715C03575000,0,0,719.9,729.3,0,0.4176,0.874,0.0003,0,3575.00,SPXW220715P03575000,32.69,0,44.6,45.2,0,0.3215,-0.1248,0.0003,52
Fri Jul 15 2022,SPX220715C03580000,0,0,716.3,723.4,0,0.4169,0.8729,0.0003,0,3580.00,SPX220715P03580000,42,14.3,44.6,45.4,10,0.3202,-0.126,0.0003,64
Fri Jul 15 2022,SPXW220715C03580000,0,0,715.4,724.8,0,0.4164,0.8727,0.0003,0,3580.00,SPXW220715P03580000,28.44,0,45.1,45.7,0,0.3207,-0.1261,0.0003,2
Fri Jul 15 2022,SPX220715C03590000,0,0,707.3,714.3,0,0.4137,0.8702,0.0003,0,3590.00,SPX220715P03590000,40,11.7,45.5,46.4,6,0.3185,-0.1286,0.0003,23
Fri Jul 15 2022,SPXW220715C03590000,0,0,702.7,719.5,0,0.4137,0.8701,0.0003,0,3590.00,SPXW220715P03590000,24.8,0,46,46.7,0,0.3189,-0.1288,0.0003,62
Fri Jul 15 2022,SPX220715C03600000,675.21,0,698.3,705.3,0,0.411,0.8675,0.0003,12,3600.00,SPX220715P03600000,45.82,16.92,46.5,47.4,147,0.317,-0.1314,0.0003,7466
Fri Jul 15 2022,SPXW220715C03600000,897.72,0,697.5,706.8,0,0.412,0.8674,0.0003,3,3600.00,SPXW220715P03600000,33.35,4.1,47,47.7,2,0.3174,-0.1315,0.0003,118
Fri Jul 15 2022,SPX220715C03610000,0,0,689.4,696.3,0,0.4083,0.8647,0.0003,0,3610.00,SPX220715P03610000,40.77,11.27,47.5,48.4,7,0.3153,-0.1342,0.0003,82
Fri Jul 15 2022,SPXW220715C03610000,0,0,688.5,697.8,0,0.4079,0.8646,0.0003,0,3610.00,SPXW220715P03610000,29.4,0,48,48.7,0,0.3158,-0.1342,0.0003,27
Fri Jul 15 2022,SPX220715C03620000,0,0,680.3,687.2,0,0.4057,0.8618,0.0003,0,3620.00,SPX220715P03620000,40.9,10.75,48.6,49.4,2,0.3137,-0.137,0.0003,715
Fri Jul 15 2022,SPXW220715C03620000,0,0,679.6,688.8,0,0.4067,0.8618,0.0003,0,3620.00,SPXW220715P03620000,26.77,0,49.1,49.7,0,0.3142,-0.1371,0.0003,21
Fri Jul 15 2022,SPX220715C03625000,0,0,676,682.9,0,0.4044,0.8604,0.0003,1,3625.00,SPX220715P03625000,47.9,17.4,49.1,49.9,225,0.3128,-0.1385,0.0003,1495
Fri Jul 15 2022,SPXW220715C03625000,0,0,675.1,684.3,0,0.4044,0.8603,0.0003,0,3625.00,SPXW220715P03625000,47.14,16.34,49.6,50.3,6,0.3134,-0.1386,0.0003,32
Fri Jul 15 2022,SPX220715C03630000,0,0,671.6,678.5,0,0.4032,0.8589,0.0003,0,3630.00,SPX220715P03630000,39.9,9.1,49.6,50.5,47,0.312,-0.1399,0.0003,1401
Fri Jul 15 2022,SPXW220715C03630000,0,0,670.8,679.9,0,0.4031,0.8589,0.0003,0,3630.00,SPXW220715P03630000,27,0,50.1,50.8,0,0.3125,-0.14,0.0003,150
Fri Jul 15 2022,SPX220715C03640000,0,0,662.7,669.6,0,0.4005,0.8559,0.0003,0,3640.00,SPX220715P03640000,43.7,12.25,50.7,51.6,3,0.3104,-0.1429,0.0003,1398
Fri Jul 15 2022,SPXW220715C03640000,0,0,661.9,671,0,0.4005,0.8559,0.0003,0,3640.00,SPXW220715P03640000,40.1,0,51.2,51.9,0,0.3109,-0.1429,0.0003,54
Fri Jul 15 2022,SPX220715C03650000,0,0,653.9,660.7,0,0.3979,0.8529,0.0003,0,3650.00,SPX220715P03650000,49.3,17.1,51.8,52.7,59,0.3089,-0.1459,0.0003,4658
Fri Jul 15 2022,SPXW220715C03650000,0,0,653.1,662.1,0,0.3977,0.8529,0.0003,0,3650.00,SPXW220715P03650000,49.45,17.2,52.3,53,22,0.3094,-0.1459,0.0003,262
Fri Jul 15 2022,SPX220715C03660000,0,0,645.1,651.8,0,0.3953,0.8498,0.0004,0,3660.00,SPX220715P03660000,46.4,13.55,53,53.9,3,0.3073,-0.149,0.0004,109
Fri Jul 15 2022,SPXW220715C03660000,0,0,644.3,653.3,0,0.3954,0.8498,0.0004,0,3660.00,SPXW220715P03660000,42.55,9.4,53.5,54.2,2,0.3078,-0.1491,0.0004,75
Fri Jul 15 2022,SPX220715C03670000,0,0,636.3,643,0,0.3928,0.8466,0.0004,0,3670.00,SPX220715P03670000,45.2,11.6,54.1,55,2,0.3058,-0.1522,0.0004,53
Fri Jul 15 2022,SPXW220715C03670000,0,0,632.1,648,0,0.3929,0.8466,0.0004,0,3670.00,SPXW220715P03670000,23.23,0,54.7,55.3,0,0.3062,-0.1522,0.0004,103
Fri Jul 15 2022,SPX220715C03675000,891.02,0,631.9,638.6,0,0.3915,0.845,0.0004,1,3675.00,SPX220715P03675000,53.2,19.2,54.7,55.6,286,0.3049,-0.1538,0.0004,2299
Fri Jul 15 2022,SPXW220715C03675000,0,0,631.2,640,0,0.3919,0.845,0.0004,0,3675.00,SPXW220715P03675000,40.77,6.47,55.3,55.9,2,0.3054,-0.1538,0.0004,66
Fri Jul 15 2022,SPX220715C03680000,0,0,627.5,634.2,0,0.3903,0.8434,0.0004,0,3680.00,SPX220715P03680000,45.1,10.75,55.3,56.2,2,0.3041,-0.1554,0.0004,52
Fri Jul 15 2022,SPXW220715C03680000,0,0,623.4,639.1,0,0.3915,0.8434,0.0004,0,3680.00,SPXW220715P03680000,48.18,13.63,55.9,56.6,22,0.3046,-0.1555,0.0004,68
Fri Jul 15 2022,SPX220715C03690000,0,0,618.8,625.5,0,0.3878,0.8401,0.0004,0,3690.00,SPX220715P03690000,49.9,14.8,56.6,57.5,10,0.3026,-0.1587,0.0004,1433
Fri Jul 15 2022,SPXW220715C03690000,0,0,618.1,626.9,0,0.3878,0.8401,0.0004,0,3690.00,SPXW220715P03690000,35.85,0,57.1,57.8,0,0.3031,-0.1587,0.0004,198
Fri Jul 15 2022,SPX220715C03700000,687.66,0,610.2,616.7,0,0.3854,0.8368,0.0004,67,3700.00,SPX220715P03700000,56.11,20.21,57.8,58.7,111,0.301,-0.1621,0.0004,5048
Fri Jul 15 2022,SPXW220715C03700000,0,0,609.5,618.2,0,0.385,0.8367,0.0004,0,3700.00,SPXW220715P03700000,50.31,13.76,58.4,59.1,22,0.3015,-0.1621,0.0004,247
Fri Jul 15 2022,SPX220715C03710000,0,0,601.5,608,0,0.3828,0.8333,0.0004,0,3710.00,SPX220715P03710000,50,13.3,59.1,60,3,0.2995,-0.1655,0.0004,67
Fri Jul 15 2022,SPXW220715C03710000,0,0,600.9,609.5,0,0.3827,0.8333,0.0004,0,3710.00,SPXW220715P03710000,37.5,0,59.7,60.4,0,0.3,-0.1655,0.0004,113
Fri Jul 15 2022,SPX220715C03720000,745,0,592.9,599.4,0,0.3805,0.8298,0.0004,7,3720.00,SPX220715P03720000,54.41,16.91,60.4,61.3,9,0.2979,-0.169,0.0004,69
Fri Jul 15 2022,SPXW220715C03720000,0,0,592.3,600.8,0,0.3804,0.8298,0.0004,0,3720.00,SPXW220715P03720000,29.5,0,61,61.7,0,0.2984,-0.169,0.0004,86
Fri Jul 15 2022,SPX220715C03725000,822.79,0,588.6,595.1,0,0.3793,0.8281,0.0004,2,3725.00,SPX220715P03725000,45.3,7.35,61.1,62,1,0.2972,-0.1708,0.0004,4584
Fri Jul 15 2022,SPXW220715C03725000,0,0,584.6,599.9,0,0.3802,0.828,0.0004,0,3725.00,SPXW220715P03725000,47.9,9.3,61.7,62.4,3,0.2977,-0.1708,0.0004,117
Fri Jul 15 2022,SPX220715C03730000,739.9,0,584.3,590.8,0,0.378,0.8263,0.0004,5,3730.00,SPX220715P03730000,52.6,14.2,61.8,63.2,6,0.2965,-0.1726,0.0004,219
Fri Jul 15 2022,SPXW220715C03730000,0,0,583.7,592.2,0,0.379,0.8262,0.0004,0,3730.00,SPXW220715P03730000,50.7,11.65,62.4,63.1,7,0.2969,-0.1726,0.0004,47
Fri Jul 15 2022,SPX220715C03740000,804.63,0,575.8,582.2,0,0.3756,0.8226,0.0004,1,3740.00,SPX220715P03740000,59.59,20.34,63.2,64.6,27,0.295,-0.1762,0.0004,560
